Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,Quality
2.66454,0.50415,-1.31779,-2.81791,-1.20537,2.67473,3.09905,Good
0.59781,0.07642,-0.11126,0.80440,1.38290,-2.40455,3.45301,Bad
-1.90432,-1.99872,0.94957,1.57248,-2.15012,-0.62831,-1.78165,Bad
-4.03422,-1.24591,2.59135,-0.14670,1.29599,0.67754,-0.95329,Good
1.41806,-0.15978,0.13765,0.62611,-1.48134,-1.94574,-0.68929,Bad
-3.07760,-3.06940,5.09438,2.11299,2.13364,-1.19338,-1.95654,Good
-1.01153,2.30829,1.70546,3.09489,1.41137,-5.19966,2.62155,Good
-0.87259,-2.75429,0.68372,2.65037,-2.91675,-1.27490,-2.14424,Bad
-1.61519,-2.47214,-0.25007,1.04121,0.91795,-0.45919,4.94005,Bad
-0.17885,-1.14703,-1.04832,-0.14648,0.97950,2.94013,-0.66939,Bad
2.86433,0.66264,-4.80456,2.48318,-3.93930,2.49260,-2.70141,Good
1.08415,-1.52628,-1.47509,0.23018,-0.10802,-0.04531,0.08505,Good
1.66674,-1.52838,-2.04521,0.89056,2.44405,-0.30437,2.06573,Good
0.57611,-1.69859,1.23496,0.41129,2.90158,-2.71517,2.19186,Good
0.58578,-2.26153,-0.15465,1.06485,2.47817,-1.88978,2.58643,Good
1.80019,-2.59586,-3.42390,1.32844,-0.83588,1.48146,0.99485,Good
-1.10769,0.41985,-0.78438,0.48985,4.14007,2.33364,-1.81520,Bad
1.76999,0.77254,0.64989,0.66529,-0.76816,-0.88943,2.64894,Good
1.23607,-2.08822,0.56129,-1.72924,-0.82002,3.17019,-4.04115,Good
-2.60033,-1.29050,2.44842,1.43726,2.87286,-0.85453,-1.10222,Good
3.79533,-5.10310,1.50240,1.32788,-2.31115,5.55326,2.73399,Good
1.27450,-2.51149,0.38256,2.71517,-0.28836,2.28324,1.50107,Good
-0.84785,-1.18203,0.27141,0.58218,2.34385,-0.52294,2.14508,Bad
0.69741,-2.10282,-0.10478,-2.75951,3.83542,-0.53133,1.52504,Good
-4.90245,-0.66574,2.69921,1.72853,1.32194,1.07492,1.61181,Bad
1.11734,-2.98314,0.46342,3.00077,-0.64256,0.46585,-0.55848,Bad
1.04192,1.36352,1.40243,2.64095,-1.37246,-2.62602,3.43973,Bad
-3.01339,-0.50579,-0.65196,-0.70782,-1.20465,4.02483,0.33944,Bad
-2.25241,-2.92377,-0.62292,0.19184,-2.61501,1.27431,-3.97648,Bad
-2.43867,-3.50468,-2.40975,-1.34468,4.40730,3.38660,2.16580,Bad
3.63217,-1.28428,-2.14163,0.49509,2.47755,0.49905,1.83736,Good
-1.64308,-0.47108,0.22291,1.87763,2.46955,-0.02149,-2.39827,Good
0.94380,-0.87967,-1.77405,3.47848,-0.25435,-1.35806,1.28193,Good
0.26250,-1.68571,0.33869,1.08143,-0.99530,-0.90295,3.72573,Bad
-4.76731,-0.24572,-1.88997,-0.11662,2.04242,1.97579,-3.72522,Bad
-0.27605,0.21841,-3.95565,0.88888,0.54642,0.03395,-0.70467,Good
3.28441,-4.15954,-2.26108,0.15953,-0.86126,2.51089,1.39885,Good
-3.42020,1.14590,0.44530,-0.01928,2.83929,-0.56098,-3.20185,Good
1.24404,-2.46573,-3.88753,2.23380,-0.61817,0.83817,-1.57015,Good
1.46942,-1.34106,1.45082,1.74887,2.42288,-3.06593,2.15788,Good
-2.48517,-1.00928,-4.66095,0.47824,-1.34059,4.17045,-2.09036,Bad
-2.11808,-2.56085,-0.79711,0.32321,-0.52711,3.08675,-2.52033,Bad
-0.97295,1.92623,-0.97958,-1.13425,0.51084,-1.41800,-0.10172,Good
-2.49340,-1.81688,2.04809,1.24033,1.95897,0.47308,-0.60003,Good
2.13087,-1.05005,-0.18256,0.94886,2.78389,-1.19808,3.65481,Good
-1.21044,-0.71392,-0.40248,2.03380,0.53350,1.07588,0.32982,Bad
1.82419,-3.03711,-0.40801,3.24562,1.55822,2.83298,0.58574,Good
1.90952,-1.36533,-1.40289,2.65420,0.65017,2.65262,-0.49384,Good
-1.66267,-2.98272,-1.86060,-0.49512,3.31820,1.94313,2.56483,Bad
-1.56410,1.20266,-1.64654,-0.90680,-0.36607,2.66088,1.11716,Bad
-2.78213,-1.38188,0.16955,0.82184,-0.49950,-0.79584,4.98930,Bad
-1.39027,-1.57791,0.55946,2.62082,3.36012,0.04414,-2.58666,Good
1.00470,-4.52136,-0.50615,1.47799,2.24658,-1.52342,-0.69351,Good
-0.10486,-1.21942,-1.11741,2.73432,-1.37699,-1.91094,-2.29208,Good
2.31693,-1.76565,-3.14225,-0.89677,1.30379,1.67241,-0.96480,Good
-1.57772,-0.95196,-0.26893,-0.22680,2.03165,-0.61247,2.14897,Bad
-0.63082,0.25416,-1.46682,1.24022,1.63802,1.53825,-1.24203,Bad
1.45595,-0.48170,-2.50231,2.68269,-1.73433,0.07920,-0.83886,Good
-1.72254,-1.76081,1.94192,0.59302,-0.04543,-1.49028,3.78245,Bad
-0.15311,-2.48973,-2.19477,-0.59009,3.56061,1.82883,0.20576,Bad
-2.70854,-0.97901,-2.10623,1.46775,-1.54606,0.29608,-2.58956,Bad
0.49026,-0.28592,2.28268,-0.09953,-0.03405,-2.24544,2.12439,Good
-4.56132,2.12636,-3.32521,-1.06222,2.92819,4.12613,-0.60977,Bad
-2.25804,-1.91748,1.80433,0.05287,-3.26809,-0.78090,-2.39538,Bad
-0.05649,0.55770,-0.49645,1.29246,-0.80703,-0.11616,-1.51738,Bad
2.82591,-1.11933,-1.64869,0.95892,0.43668,0.64432,1.60104,Good
0.48136,-0.14011,-2.94069,3.60366,-3.46586,2.21577,-0.85656,Bad
0.78014,-1.56217,0.86789,3.27917,3.13677,0.85351,-0.11789,Good
-1.03701,2.61129,-2.97567,0.40986,-0.58397,3.58775,4.40595,Bad
-1.45504,-0.09444,-1.81041,0.63118,2.11662,-2.28272,-1.59035,Good
1.25949,-0.15494,-2.82825,2.60997,1.19898,-0.75408,0.10835,Good
1.32448,1.71662,-0.97011,-1.08742,-0.47896,0.24275,0.14953,Good
-1.12236,-0.75539,-0.93857,0.46228,1.77909,0.85357,1.29118,Bad
-3.89436,-0.92845,-0.35490,0.80482,2.42617,3.11941,0.87247,Bad
0.77315,-1.00203,-0.57264,0.65567,-0.57726,-0.66525,0.24792,Good
1.10897,0.03466,1.01351,-0.13465,3.02465,-2.09618,3.41155,Good
0.80533,-0.37744,-0.30249,1.71836,-2.68561,-2.04709,-0.25071,Bad
1.89632,-3.14454,-0.39911,2.17408,1.03706,3.46989,-0.31572,Good
-1.45622,1.71547,-1.75408,0.62281,-0.23752,0.16950,0.81983,Bad
-0.40848,-1.15019,-3.03113,0.84398,-2.31813,2.47741,-1.10145,Bad
-1.31761,-1.80564,2.86251,-0.45813,2.05875,2.30890,-0.28748,Bad
-0.70406,-5.22709,4.44539,3.24395,1.18665,2.48426,3.06509,Good
-0.81684,-1.66846,-1.35410,0.47275,1.82281,1.50865,-3.09318,Bad
0.30523,0.23307,-2.44272,1.55018,-1.83462,0.51219,0.38652,Bad
-3.37751,0.24602,-0.52836,1.41974,0.45368,2.86781,-1.56801,Bad
0.27969,2.00589,-0.58973,0.63417,-0.06162,-1.28566,1.28226,Good
3.85033,2.17436,1.59018,0.74911,1.43218,-1.27022,5.00049,Good
0.05495,-1.09645,0.73200,2.03083,-2.08112,0.37490,1.52600,Bad
0.73448,-4.94376,-0.92608,0.10816,5.19825,-1.52129,1.44503,Good
-0.58019,-2.57304,1.36367,1.05347,0.48712,1.58942,-0.79193,Bad
-2.58823,0.93442,-2.31810,-1.90876,0.64855,4.48569,0.19409,Bad
2.93879,-1.12128,-1.80794,4.24989,0.99418,1.97979,0.92690,Good
-0.16610,0.38563,-1.10288,0.47380,0.32548,0.98324,-2.17194,Good
-3.62660,-0.53698,2.87555,-1.09769,1.00177,-0.07455,-2.06921,Good
-0.70964,0.52176,0.64733,3.99807,-1.61197,0.82741,-0.18124,Bad
-0.43954,0.18489,0.26697,0.96448,1.26882,0.30106,-1.94498,Good
-0.09343,-1.01689,0.62362,1.81039,1.15731,-3.36818,-0.72193,Good
2.79133,-3.67838,-0.64079,4.09631,1.49350,2.79215,2.19012,Good
-2.82700,1.09800,0.08777,0.24825,1.58421,-0.64597,-4.29224,Good
0.15932,0.41576,-5.07089,2.74477,-3.59472,2.33518,1.97632,Bad
-1.02506,0.95065,0.47778,0.75032,-1.66755,-0.78270,-1.75028,Bad
-2.07360,-0.61721,-0.28330,0.26055,2.31044,0.61473,-0.51885,Bad
2.06599,-4.28358,1.76361,2.73681,1.25798,2.93500,2.68607,Good
1.22210,0.30350,-1.98264,0.96552,0.81930,-1.36312,-0.14566,Bad
0.07120,-3.02176,-2.43242,2.64950,-2.98799,-0.54340,-3.93373,Bad
1.38060,0.72532,-0.45733,1.64111,3.02388,-2.30273,3.55767,Good
-0.30690,-0.58971,0.19690,1.30350,0.01104,-0.44388,-0.62233,Bad
0.71795,-2.85420,0.13156,0.98212,-3.70355,-1.01805,-2.92019,Bad
-1.35342,0.09597,-2.32980,2.51916,-3.17225,-0.43829,-0.00915,Bad
-1.30483,-0.27304,-0.52576,1.79198,1.04163,0.21415,-0.73135,Good
-0.87415,-2.63501,-0.84007,2.75422,-4.90107,-0.15572,-1.29056,Bad
-1.76899,-0.33816,0.81539,-0.43569,3.50684,-0.74938,-4.42167,Good
0.21779,0.38055,-0.44945,2.31827,1.96064,0.08380,0.03210,Good
0.49424,1.96183,1.43675,-0.42875,0.94664,-1.98935,3.49694,Good
-0.87906,0.33073,-0.25371,1.77187,0.76502,-2.88566,0.38291,Good
-1.51085,-2.03031,-0.18609,2.12195,0.25678,1.00940,3.18915,Bad
-2.15160,-1.99576,0.81073,2.09093,3.26611,-0.20690,-1.96606,Good
-2.58940,-1.42449,-4.39065,0.86785,-0.13838,4.13838,-2.80256,Bad
2.24978,-2.90962,0.20516,2.60804,-1.76184,-1.56202,-1.96342,Bad
-3.11418,-1.88242,2.27991,1.91004,2.99088,0.51332,2.05001,Good
-2.39431,-2.84301,1.17657,-0.69339,0.40081,2.69963,-2.85698,Bad
-0.83241,-0.15441,-0.03574,-0.32348,1.22265,1.34751,-1.73329,Good
1.50604,-0.24040,-1.93691,0.81599,1.11918,-0.00404,2.59971,Good
-1.34408,-2.59847,3.03925,0.47787,0.30125,1.25318,0.01932,Good
0.25837,-4.14235,3.57264,-0.74807,-1.05746,3.67209,1.16370,Good
-0.14159,2.09174,-2.43137,1.49858,-1.07177,2.29082,1.12172,Good
-1.21000,-2.27045,-0.87941,1.40911,-4.92498,1.13131,-0.83707,Bad
-2.68021,1.28107,-0.16035,1.49620,2.90689,-1.64591,-2.33438,Good
-0.56935,-1.66974,-2.31509,0.57480,3.65355,1.77891,1.99964,Bad
-0.44799,-0.15918,-0.39770,2.06856,-1.22416,-0.40073,0.49520,Bad
-0.10711,1.36018,-0.26272,1.43087,2.11251,-2.75004,1.95456,Good
-3.82033,0.73789,1.40228,-1.02673,2.10124,-0.33324,-1.29240,Good
0.13490,-1.39571,0.11570,1.77916,0.00577,2.65475,2.48296,Good
-1.68714,0.21906,-0.39460,0.03178,-0.26991,-0.63533,-1.75611,Bad
0.86011,-2.55386,-0.13782,4.25729,-0.79155,-2.39983,-0.06988,Good
-1.00393,-2.90921,-0.50305,1.64989,2.44825,-2.52610,1.41418,Good
-0.79020,-1.33601,1.68212,0.45012,-1.44559,1.60386,-1.38546,Good
-0.06126,0.40668,1.51990,1.53452,-2.75464,-1.24321,2.57328,Bad
-3.15780,-1.79054,1.53286,0.14536,2.53752,0.80434,1.69246,Bad
-0.57996,-1.68837,-1.74092,1.67798,-0.20294,-1.13571,0.22848,Good
0.62877,-0.63439,-2.04615,1.27040,-2.29338,1.17918,0.40593,Bad
0.43642,1.60437,-1.55615,1.32544,-3.24490,-0.33343,-1.79165,Good
0.44899,-1.87804,-0.50696,1.52023,-4.22896,-0.36921,-0.80124,Bad
1.72820,1.78749,-1.43125,0.16049,0.18875,-0.01073,2.30886,Good
-0.70377,-4.65530,-0.29877,0.36710,-2.20814,2.34415,-4.23294,Bad
2.38819,-1.95129,-1.00092,0.99147,0.47393,3.19295,-1.03702,Good
-2.54800,-0.85629,-0.92200,0.94715,1.35673,2.91687,0.40491,Bad
2.55618,-0.23146,-1.60032,-0.75668,1.86990,0.30483,0.45007,Good
1.60259,-1.42006,-0.59839,0.83684,-0.76914,3.07958,0.98501,Good
1.76590,-1.66463,-0.56293,2.49260,1.86601,1.50028,-1.13294,Good
2.04117,-0.71150,0.07736,1.15698,-1.44773,3.03529,2.46629,Good
-0.43313,1.16008,-2.86300,1.74907,0.91649,1.72357,1.38649,Good
0.48143,-3.02814,-1.22666,2.70639,-0.00401,-1.45508,0.74469,Good
-5.17914,3.28530,-0.51033,1.48167,3.73172,-2.84402,-2.31243,Good
0.07261,-0.25947,-2.66592,0.10286,-1.87171,1.32761,-1.01021,Bad
-1.71587,-1.35811,-0.69259,0.96165,2.95910,2.92362,-0.43827,Bad
-4.57473,0.19599,3.77037,1.46465,2.75028,-2.54025,-1.80076,Good
-2.76379,0.83286,1.14781,1.66016,0.55473,-0.66651,2.27946,Bad
0.77280,1.54118,-2.73246,1.44022,0.28246,0.87426,1.95012,Bad
-1.74198,-1.20088,-2.20869,-0.19848,-2.45257,2.15996,-2.08191,Bad
-0.20952,0.87458,-2.95428,3.10360,-0.59904,-1.18798,-0.30652,Good
0.99058,-4.01981,1.43771,4.06880,3.31419,1.13054,0.75330,Good
0.18693,0.12094,-1.52110,0.74006,0.49551,-1.26313,-0.98007,Good
-2.02504,0.61757,-2.35457,0.55136,1.62300,2.48307,-0.15586,Bad
-2.64401,1.47487,0.14527,1.17124,1.54112,-0.94520,-2.85654,Good
-3.28554,-1.76302,3.42930,1.06904,2.83156,-1.19436,-1.91946,Good
-2.86305,-0.85838,1.94344,-0.34098,2.70186,-0.04572,-3.12196,Good
-1.87478,1.57691,-0.69125,-0.30936,-0.91760,1.49039,-1.04162,Good
0.21502,-0.54055,-0.42347,2.21089,1.23023,-2.43137,0.78028,Good
1.66867,2.70402,0.35248,0.10585,2.07464,-1.68556,3.59902,Good
-0.75474,0.30233,2.66039,-1.82605,-1.40470,1.39208,-2.04565,Good
-3.31716,0.10531,3.54214,2.55026,-2.11322,-3.58629,5.30522,Bad
-2.31120,0.59927,-1.29055,1.65525,0.78091,0.95125,-0.82691,Good
0.54749,-2.10583,1.67290,1.48775,0.88966,1.05248,0.83802,Good
-0.27917,-0.84946,-3.64082,3.24688,1.46882,-1.58199,-1.37084,Good
-2.07364,-1.21283,-0.81844,3.80883,1.01386,0.74866,0.02613,Good
-0.05573,-2.07918,-2.58699,0.48262,-0.27177,0.43973,0.26788,Good
-2.06980,-2.17491,-1.27128,1.57542,-0.66219,4.13410,-1.65838,Bad
2.12607,-0.27159,-1.01329,3.42976,1.32158,-1.50558,3.76803,Good
0.21374,-1.58316,-1.26895,2.70798,-2.81872,-0.38433,-0.48673,Bad
2.83398,-1.04904,-1.72856,1.69429,-0.04785,0.69036,3.53785,Good
3.49480,-2.64374,0.41928,3.64572,-3.28532,-2.29729,-0.26453,Bad
-0.54989,0.10126,-0.81870,-0.29435,-0.46334,-0.14581,-1.34673,Bad
0.86674,0.86837,-0.99352,1.17503,0.24955,-1.06033,-0.52823,Bad
2.67869,-2.59594,-1.56222,2.31319,2.15938,-0.66380,1.00446,Good
-2.56189,-1.35131,-0.82004,1.49022,-0.55579,2.13851,2.40015,Bad
1.48912,-0.56475,-1.79528,1.46425,-1.17276,-0.36262,-0.62391,Bad
0.34728,-1.20120,-3.08167,3.64169,-1.41125,-0.81852,-2.39450,Good
-0.89943,0.17501,-2.13893,0.80496,1.20117,1.47503,-0.72651,Bad
3.00849,-1.37212,-1.65766,1.49054,-1.53455,1.01013,0.34848,Good
0.27897,0.13254,-2.75237,-0.10685,-0.79100,1.26755,-0.87662,Bad
1.83101,0.84334,-2.52746,-1.54269,1.66084,1.47109,2.90534,Good
0.65380,-2.07236,-2.85127,2.27929,-1.90323,1.43253,-1.43225,Bad
-2.06724,-0.27290,-1.11094,0.94966,-1.47045,-0.31721,-1.64244,Bad
1.64133,0.09776,1.39825,3.29869,-1.79193,-2.47875,2.81402,Bad
1.34506,-6.55668,0.29935,1.97796,3.57806,-2.11417,1.87194,Good
1.20679,-0.50898,1.73621,1.30101,-0.55615,-1.33205,1.00916,Bad
0.06368,0.38851,-0.69576,2.40007,0.77104,1.01040,0.67991,Good
-0.21765,-0.52563,-2.72825,0.72569,2.87015,3.07138,-0.46720,Bad
1.84344,-1.80113,3.09370,0.86980,-1.24177,-1.45668,0.48943,Bad
-1.36812,-0.16352,-2.74856,1.61212,-1.69797,2.54386,1.27432,Bad
-2.70003,-2.38607,-2.30210,-2.07862,5.87075,3.24584,1.81846,Bad
0.40669,-1.22621,0.23616,3.32035,2.26676,0.48954,-0.43301,Good
0.55908,-1.88709,-4.29559,1.47132,0.63808,4.07446,0.29622,Bad
-1.57283,-0.81605,-0.16568,0.79269,0.35800,1.66218,-2.74802,Good
-0.73330,-0.52505,0.53436,0.53538,0.44801,-3.11571,4.07683,Bad
0.50840,-0.07990,-4.49496,1.31793,-1.85994,3.18526,0.97764,Bad
-3.30844,1.56910,2.91239,-1.37905,0.89730,-1.42131,-3.99733,Good
-2.52333,-2.57263,1.83910,2.91099,-0.14755,-4.63648,-0.14242,Good
0.12784,-0.74533,0.82095,-0.57126,0.56925,1.87053,-1.71884,Good
-2.13094,-2.08591,0.29019,-0.01745,-3.13122,0.09778,-2.94800,Bad
-0.17277,-3.14850,-0.49567,0.58148,0.16435,-1.18433,-0.51326,Good
-5.23419,-0.78220,5.55962,2.24913,0.84981,-1.64886,4.30646,Bad
-2.67537,-0.02146,0.52399,-0.48934,1.40145,0.93493,-2.83046,Good
-0.26494,-0.62333,-1.73123,1.36669,-1.78164,1.12386,-0.20517,Bad
-3.97706,2.42639,1.45834,-1.81635,-0.10963,-0.96174,-4.38487,Good
-2.10219,0.79320,0.77708,1.51098,0.41462,-1.58217,-0.08658,Bad
-2.28723,0.16221,-1.19633,0.67018,-0.00091,2.49140,0.82303,Bad
-1.48440,-1.11460,-4.69223,-1.36738,0.11119,6.06623,-1.95566,Bad
-2.30506,-2.62670,3.22105,1.52101,2.62947,0.21594,-0.21980,Good
0.85407,-2.95264,0.42619,0.40277,3.29677,-1.75090,2.79084,Good
0.23868,-2.55011,-1.85302,1.52691,-2.73369,0.31659,-3.02210,Bad
-1.52224,0.46854,-4.24694,0.48741,-0.70267,0.94823,-2.36845,Bad
-4.23331,-1.00466,0.98157,-1.51898,1.62057,1.88315,-3.05238,Bad
3.09941,-1.69156,-3.67936,0.96361,0.53810,1.66010,-0.54476,Good
2.73874,-2.96478,-0.88081,0.30624,3.80226,-0.51132,2.57158,Good
-1.37678,1.08800,0.82621,-0.22122,2.21991,-0.76498,-2.79346,Good
-1.30769,-1.27099,-1.08620,0.55373,1.64805,1.84048,-2.14192,Bad
2.11870,-0.44105,-0.88465,1.04684,1.65462,1.78318,-1.91667,Good
1.06108,-0.30459,-3.49387,0.93504,0.88210,1.31669,-1.51409,Bad
2.04724,-5.90874,-0.95104,0.70663,1.23754,-0.20262,-1.35346,Good
0.25952,-0.81540,0.86938,-0.20442,-0.76483,2.22787,0.42322,Good
1.49022,-1.65521,0.68551,3.13237,-0.66878,-1.34951,0.11758,Bad
-0.51429,-0.98658,2.17876,2.85563,2.13771,0.15337,0.55362,Good
0.84170,-1.30233,-1.37583,1.81507,-0.99237,1.14752,-0.35236,Bad
-2.20294,0.60463,-2.30039,-1.20963,0.77830,2.98741,-0.93884,Bad
1.15267,-1.64721,1.07410,1.51836,-1.02361,1.72486,-1.39372,Good
0.10084,-1.87618,-0.34184,1.70026,-1.17050,0.38523,-1.24722,Bad
-0.30005,-1.40010,1.24187,0.96330,1.05340,1.03657,-1.48605,Good
3.96372,0.44368,-1.32955,-1.40778,4.33753,0.64949,4.85771,Good
0.24004,0.74144,-3.07147,-0.01185,1.77657,0.19209,-0.93015,Bad
-2.87654,2.17312,-2.71575,-1.14224,-0.04729,2.95500,1.00448,Bad
3.50474,-5.47868,-1.54867,-0.72053,1.90838,1.91057,2.44501,Good
0.38966,-4.38692,3.86995,1.63660,3.26205,1.09509,-1.02208,Good
1.83208,2.20643,2.03731,-1.90165,0.35573,-0.79537,5.08746,Good
0.29459,-0.35376,-0.54028,2.85984,0.67199,1.29184,0.92061,Good
0.46801,0.15536,-2.34680,-0.21785,2.23984,0.06511,-0.71219,Bad
1.11720,-0.34626,-1.00062,2.45184,-1.39548,-0.64364,1.81095,Good
-3.22666,1.68059,-0.02111,-1.18896,0.57255,-0.04276,-3.02150,Good
-1.88001,0.40314,0.51825,2.41501,1.61970,0.00886,2.62643,Bad
2.83287,-1.94582,-5.40696,-1.20472,3.67576,1.00249,0.00309,Bad
2.32352,-0.66070,-2.10955,1.99911,2.10091,0.55468,-0.76506,Bad
2.92503,-1.14694,-1.76583,2.27733,0.86687,-0.30288,0.97818,Good
0.07902,-1.89430,1.30242,-0.19538,0.62732,1.90765,-0.64241,Good
-2.82467,-0.67622,-2.05800,-0.02430,0.70355,4.53793,-0.22110,Bad
-0.51451,0.33049,-1.41902,1.16665,0.23152,2.11165,1.03812,Good
-2.73035,-1.33908,-0.28120,2.77006,-2.88986,1.77505,2.72433,Bad
-2.07614,-0.27563,-1.06686,3.07985,-2.31886,-1.94652,-1.11516,Bad
-1.94605,-1.24662,-0.71098,1.45669,-1.08228,0.42356,-1.67797,Bad
1.63112,-1.31687,-2.01303,1.62216,0.26101,0.29306,-0.46393,Bad
-0.47329,-0.55515,0.55962,-0.42450,-0.25016,1.85190,-4.80928,Good
3.20029,0.96216,-0.53007,0.74654,-1.00316,0.45042,2.57695,Good
-2.13499,-1.50769,-0.33805,1.12493,1.19317,1.36865,2.98112,Bad
-1.26381,0.39965,1.68649,0.32265,0.43192,-1.13399,-0.06731,Bad
2.61604,-1.58617,-4.36829,-1.08553,3.35865,0.59567,0.89527,Bad
-0.81942,-1.49111,2.47728,-0.32021,3.45936,-3.42855,4.17355,Good
-2.41329,-0.97411,-0.33147,-1.48304,1.74125,-1.86538,0.12017,Good
0.08097,0.31142,2.10226,1.28484,1.43437,-3.74037,1.05091,Bad
-0.53964,-0.37200,0.73962,3.30115,1.53171,0.67488,2.01149,Good
-0.59190,-2.49652,2.78657,0.78599,0.26663,1.58987,-0.44692,Good
1.61505,0.84514,-4.46074,0.86410,-0.77096,1.90538,-0.00814,Good
0.44010,-0.53627,-0.85427,0.16099,-0.04976,3.08159,1.33489,Bad
0.31886,-3.01979,-1.59408,2.59141,0.36657,-1.09892,0.75484,Good
0.03482,-0.93039,-1.97199,1.38120,-1.21750,-0.27693,0.60364,Good
2.86222,-4.38742,-2.52890,1.39749,1.33764,1.18648,1.57327,Good
2.66594,-1.68855,-4.63505,1.29716,0.46029,1.88917,-0.37072,Bad
-0.60692,1.22774,-0.18250,0.44050,-1.52756,-1.28516,1.43637,Good
-0.60666,-4.24913,-1.36087,1.12834,2.50868,-1.68390,-0.37888,Good
1.07218,1.40435,-2.70909,-0.90866,-0.12547,0.99845,0.79606,Good
-1.02350,-1.74575,1.36953,-0.27713,-0.37500,0.72822,-1.68466,Bad
-1.64324,-0.28580,0.49382,0.65818,2.05895,1.28978,0.16715,Good
2.44757,-3.26086,0.15529,-0.79189,3.61257,-0.19154,3.59167,Good
-0.58824,-1.96935,-1.86351,1.04315,-1.38618,0.75911,-3.07093,Bad
-0.60539,0.52095,-0.86190,-0.71570,-3.46240,0.44473,0.52098,Bad
2.27523,-1.19707,-3.30074,-1.98981,3.36932,1.93164,2.19125,Good
1.70119,-0.24277,-1.61020,2.58795,-1.84315,-0.28634,1.40237,Bad
-1.20633,-0.30443,-0.55176,2.07196,-0.96643,2.15196,-0.84637,Bad
2.62258,-0.72755,-5.07990,1.23485,0.45037,1.79375,-1.72589,Good
-2.29928,-0.20062,0.02367,0.67688,1.71449,0.19146,2.66342,Bad
-1.10107,-1.92839,2.48776,0.44799,-1.06912,-0.00783,-0.65189,Bad
-0.97603,-4.20124,-1.68063,1.54607,-1.33025,2.64354,-4.00759,Bad
0.64246,-2.45157,-2.65379,-0.36493,3.61542,1.89830,1.32712,Bad
-0.56020,-0.66294,-1.65604,0.40083,0.99395,1.07700,0.70362,Bad
0.60780,1.25602,-3.18485,3.79293,0.44748,1.36369,0.77325,Good
-0.31605,-2.26565,2.21101,1.37927,1.64779,0.85151,-1.46090,Good
-3.22695,-3.25683,1.75189,1.17637,2.98204,0.60547,3.31139,Bad
2.17439,-2.65098,-1.41046,2.19446,2.86442,-1.27279,1.72550,Good
-3.41925,-1.89785,4.16239,-0.59318,0.37196,1.02414,0.19561,Good
-0.20896,0.02454,-0.26129,0.92966,-0.61292,1.34440,-0.20789,Good
-0.80736,-1.07517,1.68141,1.12294,2.56461,-1.53537,2.94328,Bad
0.21727,-0.69681,-2.27969,1.08409,-1.02621,1.97600,0.05709,Bad
-0.14073,-1.76203,-0.13548,3.07168,0.35561,2.04671,2.15803,Good
-0.20237,-0.59479,0.36391,0.89956,1.54878,-2.00496,2.99070,Bad
5.86623,0.82111,-0.59295,0.76846,3.05010,0.68405,6.70139,Good
-1.66960,0.37105,2.11879,1.60282,-1.35888,0.27291,-1.57668,Bad
-2.03283,-1.47117,0.28554,2.16989,-1.10425,0.64358,1.77574,Bad
0.45902,-0.99636,-3.96691,0.09048,2.73007,2.62204,0.24294,Bad
-0.26153,-1.01674,0.64895,0.90592,-2.33112,0.42789,0.56897,Bad
-3.66315,0.88171,0.77199,-1.73058,0.47553,1.00686,-3.67514,Good
-1.36538,0.33163,-0.48312,-0.51886,0.44669,2.29927,0.61255,Bad
-0.16616,-1.61607,2.17631,1.53699,0.10950,0.17720,0.37679,Bad
-0.15114,0.15073,-0.47662,4.32644,-3.06563,0.52882,-2.13046,Bad
0.03611,-0.60355,1.02880,2.84648,3.72899,-4.39901,2.68701,Good
-2.64593,-1.15085,0.97361,1.47856,-0.22144,0.17927,3.53873,Bad
2.65428,-0.31050,0.84115,3.00829,-1.14537,-2.37013,1.87407,Bad
-1.95290,-0.32520,0.75870,-0.54292,-0.13125,1.02648,-0.55969,Bad
0.14179,-0.43823,-1.27953,0.60639,-2.06444,3.11922,-0.84250,Good
0.55002,-0.87332,-0.58401,1.14081,-0.52523,-1.18997,-1.98236,Bad
-2.68044,-1.60286,3.76763,2.12608,1.82448,-0.49585,1.13217,Good
-2.39733,-2.34644,2.58123,2.50446,2.60546,0.06023,-0.17611,Good
0.43788,-2.10242,-1.10101,3.36698,4.42827,-2.94114,3.27602,Good
-0.14778,-1.99932,-0.28835,1.68060,-2.51344,-1.19533,-2.45076,Bad
-0.08214,-2.57718,4.35185,-0.76905,-1.00932,1.97049,-0.70921,Good
-0.27525,-1.48713,-1.72945,1.66928,0.01690,2.64840,-1.01674,Bad
-4.19036,-1.46415,1.99273,1.66922,-1.24247,0.28087,3.27097,Bad
1.46771,-0.34682,-1.92687,2.65122,-0.09592,0.34358,0.31849,Bad
-4.09617,-0.36918,2.20799,2.43239,-2.18396,1.15343,-0.28280,Bad
-0.09345,0.31235,-1.68443,3.00003,-1.45092,-1.10954,0.59224,Bad
-0.14094,1.09209,0.26928,0.58429,1.54050,-3.26359,0.52687,Bad
-0.93877,-1.19889,1.44782,1.59558,0.33762,1.49937,-0.10542,Good
-0.92535,-1.21380,-0.93087,-0.18980,1.06009,1.21398,0.51955,Bad
-1.95198,-0.94318,0.95448,0.82541,1.22647,1.16569,-2.40616,Good
-0.43008,1.20267,-1.61531,2.31818,-5.80177,-1.33032,2.57308,Bad
